sentid	pairid	comparison	sentence	ROI	verb	semantic	semantic_class_detailed
407	204	expected	John applauded David because he	4	applauded	Activity	AgEvo
408	204	unexpected	John applauded Sarah because he	4	applauded	Activity	AgEvo
409	205	expected	Sarah applauded Mary because she	4	applauded	Activity	AgEvo
410	205	unexpected	Sarah applauded John because she	4	applauded	Activity	AgEvo
411	206	expected	Sarah applauded Mary because she	4	applauded	Activity	AgEvo
412	206	unexpected	Sarah applauded David because she	4	applauded	Activity	AgEvo
413	207	expected	Mary applauded Sarah because she	4	applauded	Activity	AgEvo
414	207	unexpected	Mary applauded John because she	4	applauded	Activity	AgEvo
415	208	expected	Mary applauded Sarah because she	4	applauded	Activity	AgEvo
416	208	unexpected	Mary applauded David because she	4	applauded	Activity	AgEvo
417	209	expected	David appreciated John because he	4	appreciated	Psychological	ExpStim
418	209	unexpected	David appreciated Mary because he	4	appreciated	Psychological	ExpStim
419	210	expected	David appreciated John because he	4	appreciated	Psychological	ExpStim
420	210	unexpected	David appreciated Sarah because he	4	appreciated	Psychological	ExpStim
421	211	expected	John appreciated David because he	4	appreciated	Psychological	ExpStim
422	211	unexpected	John appreciated Mary because he	4	appreciated	Psychological	ExpStim
423	212	expected	John appreciated David because he	4	appreciated	Psychological	ExpStim
424	212	unexpected	John appreciated Sarah because he	4	appreciated	Psychological	ExpStim
425	213	expected	Sarah appreciated Mary because she	4	appreciated	Psychological	ExpStim
426	213	unexpected	Sarah appreciated John because she	4	appreciated	Psychological	ExpStim
427	214	expected	Sarah appreciated Mary because she	4	appreciated	Psychological	ExpStim
428	214	unexpected	Sarah appreciated David because she	4	appreciated	Psychological	ExpStim
429	215	expected	Mary appreciated Sarah because she	4	appreciated	Psychological	ExpStim
430	215	unexpected	Mary appreciated John because she	4	appreciated	Psychological	ExpStim
431	216	expected	Mary appreciated Sarah because she	4	appreciated	Psychological	ExpStim
432	216	unexpected	Mary appreciated David because she	4	appreciated	Psychological	ExpStim
433	217	expected	John approached David because he	4	approached	Activity	AgP
434	217	unexpected	Mary approached David because he	4	approached	Activity	AgP
435	218	expected	John approached David because he	4	approached	Activity	AgP
436	218	unexpected	Sarah approached David because he	4	approached	Activity	AgP
437	219	expected	David approached John because he	4	approached	Activity	AgP
438	219	unexpected	Mary approached John because he	4	approached	Activity	AgP
439	220	expected	David approached John because he	4	approached	Activity	AgP
440	220	unexpected	Sarah approached John because he	4	approached	Activity	AgP
441	221	expected	Mary approached Sarah because she	4	approached	Activity	AgP
442	221	unexpected	John approached Sarah because she	4	approached	Activity	AgP
443	222	expected	Mary approached Sarah because she	4	approached	Activity	AgP
444	222	unexpected	David approached Sarah because she	4	approached	Activity	AgP
445	223	expected	Sarah approached Mary because she	4	approached	Activity	AgP
446	223	unexpected	John approached Mary because she	4	approached	Activity	AgP
447	224	expected	Sarah approached Mary because she	4	approached	Activity	AgP
448	224	unexpected	David approached Mary because she	4	approached	Activity	AgP
449	225	expected	John astonished David because he	4	astonished	Psychological	StimExp
450	225	unexpected	Mary astonished David because he	4	astonished	Psychological	StimExp
451	226	expected	John astonished David because he	4	astonished	Psychological	StimExp
452	226	unexpected	Sarah astonished David because he	4	astonished	Psychological	StimExp
453	227	expected	David astonished John because he	4	astonished	Psychological	StimExp
454	227	unexpected	Mary astonished John because he	4	astonished	Psychological	StimExp
455	228	expected	David astonished John because he	4	astonished	Psychological	StimExp
456	228	unexpected	Sarah astonished John because he	4	astonished	Psychological	StimExp
457	229	expected	Mary astonished Sarah because she	4	astonished	Psychological	StimExp
458	229	unexpected	John astonished Sarah because she	4	astonished	Psychological	StimExp
459	230	expected	Mary astonished Sarah because she	4	astonished	Psychological	StimExp
460	230	unexpected	David astonished Sarah because she	4	astonished	Psychological	StimExp
461	231	expected	Sarah astonished Mary because she	4	astonished	Psychological	StimExp
462	231	unexpected	John astonished Mary because she	4	astonished	Psychological	StimExp
463	232	expected	Sarah astonished Mary because she	4	astonished	Psychological	StimExp
464	232	unexpected	David astonished Mary because she	4	astonished	Psychological	StimExp
465	233	expected	John astounded David because he	4	astounded	Psychological	StimExp
466	233	unexpected	Mary astounded David because he	4	astounded	Psychological	StimExp
467	234	expected	John astounded David because he	4	astounded	Psychological	StimExp
468	234	unexpected	Sarah astounded David because he	4	astounded	Psychological	StimExp
469	235	expected	David astounded John because he	4	astounded	Psychological	StimExp
470	235	unexpected	Mary astounded John because he	4	astounded	Psychological	StimExp
471	236	expected	David astounded John because he	4	astounded	Psychological	StimExp
472	236	unexpected	Sarah astounded John because he	4	astounded	Psychological	StimExp
473	237	expected	Mary astounded Sarah because she	4	astounded	Psychological	StimExp
474	237	unexpected	John astounded Sarah because she	4	astounded	Psychological	StimExp
475	238	expected	Mary astounded Sarah because she	4	astounded	Psychological	StimExp
476	238	unexpected	David astounded Sarah because she	4	astounded	Psychological	StimExp
477	239	expected	Sarah astounded Mary because she	4	astounded	Psychological	StimExp
478	239	unexpected	John astounded Mary because she	4	astounded	Psychological	StimExp
479	240	expected	Sarah astounded Mary because she	4	astounded	Psychological	StimExp
480	240	unexpected	David astounded Mary because she	4	astounded	Psychological	StimExp
481	241	expected	John attracted David because he	4	attracted	Psychological	StimExp
482	241	unexpected	Mary attracted David because he	4	attracted	Psychological	StimExp
483	242	expected	John attracted David because he	4	attracted	Psychological	StimExp
484	242	unexpected	Sarah attracted David because he	4	attracted	Psychological	StimExp
485	243	expected	David attracted John because he	4	attracted	Psychological	StimExp
486	243	unexpected	Mary attracted John because he	4	attracted	Psychological	StimExp
487	244	expected	David attracted John because he	4	attracted	Psychological	StimExp
488	244	unexpected	Sarah attracted John because he	4	attracted	Psychological	StimExp
489	245	expected	Mary attracted Sarah because she	4	attracted	Psychological	StimExp
490	245	unexpected	John attracted Sarah because she	4	attracted	Psychological	StimExp
491	246	expected	Mary attracted Sarah because she	4	attracted	Psychological	StimExp
492	246	unexpected	David attracted Sarah because she	4	attracted	Psychological	StimExp
493	247	expected	Sarah attracted Mary because she	4	attracted	Psychological	StimExp
494	247	unexpected	John attracted Mary because she	4	attracted	Psychological	StimExp
495	248	expected	Sarah attracted Mary because she	4	attracted	Psychological	StimExp
496	248	unexpected	David attracted Mary because she	4	attracted	Psychological	StimExp
497	249	expected	John avoided David because he	4	avoided	Activity	AgP
498	249	unexpected	Mary avoided David because he	4	avoided	Activity	AgP
499	250	expected	John avoided David because he	4	avoided	Activity	AgP
500	250	unexpected	Sarah avoided David because he	4	avoided	Activity	AgP
501	251	expected	David avoided John because he	4	avoided	Activity	AgP
502	251	unexpected	Mary avoided John because he	4	avoided	Activity	AgP
503	252	expected	David avoided John because he	4	avoided	Activity	AgP
504	252	unexpected	Sarah avoided John because he	4	avoided	Activity	AgP
505	253	expected	Mary avoided Sarah because she	4	avoided	Activity	AgP
506	253	unexpected	John avoided Sarah because she	4	avoided	Activity	AgP
507	254	expected	Mary avoided Sarah because she	4	avoided	Activity	AgP
508	254	unexpected	David avoided Sarah because she	4	avoided	Activity	AgP
509	255	expected	Sarah avoided Mary because she	4	avoided	Activity	AgP
510	255	unexpected	John avoided Mary because she	4	avoided	Activity	AgP
511	256	expected	Sarah avoided Mary because she	4	avoided	Activity	AgP
512	256	unexpected	David avoided Mary because she	4	avoided	Activity	AgP
513	257	expected	John baffled David because he	4	baffled	Psychological	StimExp
514	257	unexpected	Mary baffled David because he	4	baffled	Psychological	StimExp
515	258	expected	John baffled David because he	4	baffled	Psychological	StimExp
516	258	unexpected	Sarah baffled David because he	4	baffled	Psychological	StimExp
517	259	expected	David baffled John because he	4	baffled	Psychological	StimExp
518	259	unexpected	Mary baffled John because he	4	baffled	Psychological	StimExp
519	260	expected	David baffled John because he	4	baffled	Psychological	StimExp
520	260	unexpected	Sarah baffled John because he	4	baffled	Psychological	StimExp
521	261	expected	Mary baffled Sarah because she	4	baffled	Psychological	StimExp
522	261	unexpected	John baffled Sarah because she	4	baffled	Psychological	StimExp
523	262	expected	Mary baffled Sarah because she	4	baffled	Psychological	StimExp
524	262	unexpected	David baffled Sarah because she	4	baffled	Psychological	StimExp
525	263	expected	Sarah baffled Mary because she	4	baffled	Psychological	StimExp
526	263	unexpected	John baffled Mary because she	4	baffled	Psychological	StimExp
527	264	expected	Sarah baffled Mary because she	4	baffled	Psychological	StimExp
528	264	unexpected	David baffled Mary because she	4	baffled	Psychological	StimExp
529	265	expected	John banished David because he	4	banished	Activity	AgP
530	265	unexpected	Mary banished David because he	4	banished	Activity	AgP
531	266	expected	John banished David because he	4	banished	Activity	AgP
532	266	unexpected	Sarah banished David because he	4	banished	Activity	AgP
533	267	expected	David banished John because he	4	banished	Activity	AgP
534	267	unexpected	Mary banished John because he	4	banished	Activity	AgP
535	268	expected	David banished John because he	4	banished	Activity	AgP
536	268	unexpected	Sarah banished John because he	4	banished	Activity	AgP
537	269	expected	Mary banished Sarah because she	4	banished	Activity	AgP
538	269	unexpected	John banished Sarah because she	4	banished	Activity	AgP
539	270	expected	Mary banished Sarah because she	4	banished	Activity	AgP
540	270	unexpected	David banished Sarah because she	4	banished	Activity	AgP
541	271	expected	Sarah banished Mary because she	4	banished	Activity	AgP
542	271	unexpected	John banished Mary because she	4	banished	Activity	AgP
543	272	expected	Sarah banished Mary because she	4	banished	Activity	AgP
544	272	unexpected	David banished Mary because she	4	banished	Activity	AgP
545	273	expected	John battled David because he	4	battled	Activity	AgP
546	273	unexpected	Mary battled David because he	4	battled	Activity	AgP
547	274	expected	John battled David because he	4	battled	Activity	AgP
548	274	unexpected	Sarah battled David because he	4	battled	Activity	AgP
549	275	expected	David battled John because he	4	battled	Activity	AgP
550	275	unexpected	Mary battled John because he	4	battled	Activity	AgP
551	276	expected	David battled John because he	4	battled	Activity	AgP
552	276	unexpected	Sarah battled John because he	4	battled	Activity	AgP
553	277	expected	Mary battled Sarah because she	4	battled	Activity	AgP
554	277	unexpected	John battled Sarah because she	4	battled	Activity	AgP
555	278	expected	Mary battled Sarah because she	4	battled	Activity	AgP
556	278	unexpected	David battled Sarah because she	4	battled	Activity	AgP
557	279	expected	Sarah battled Mary because she	4	battled	Activity	AgP
558	279	unexpected	John battled Mary because she	4	battled	Activity	AgP
559	280	expected	Sarah battled Mary because she	4	battled	Activity	AgP
560	280	unexpected	David battled Mary because she	4	battled	Activity	AgP
561	281	expected	John beguiled David because he	4	beguiled	Psychological	StimExp
562	281	unexpected	Mary beguiled David because he	4	beguiled	Psychological	StimExp
563	282	expected	John beguiled David because he	4	beguiled	Psychological	StimExp
564	282	unexpected	Sarah beguiled David because he	4	beguiled	Psychological	StimExp
565	283	expected	David beguiled John because he	4	beguiled	Psychological	StimExp
566	283	unexpected	Mary beguiled John because he	4	beguiled	Psychological	StimExp
567	284	expected	David beguiled John because he	4	beguiled	Psychological	StimExp
